trial_num,iteration,accel_x,accel_y,accel_z,accel_diff,action,change_lane_finished,curr_time,curr_lane,lane_rho_l,lane_theta_l,lane_rho_r,lane_theta_r,follow_enable,free_east,free_north,free_north_east,free_north_west,free_south_east,free_south_west,free_west,distance_to_north,pass_finished,sdc_curr_pos.x,sdc_curr_pos.y,sdc_curr_pos.theta,speed,start_change_lane_on_left,start_change_lane_on_right,steering,success,goal_reached,car_1_pose.x,car_1_pose.y,car_2_pose.x,car_2_pose.y,car_3_pose.x,car_3_pose.y,car_4_pose.x,car_4_pose.y,car_5_pose.x,car_5_pose.y,car_6_pose.x,car_6_pose.y,car_7_pose.x,car_7_pose.y,car_8_pose.x,car_8_pose.y,car_9_pose.x,car_9_pose.y,car_10_pose.x,car_10_pose.y
1,1,0.03885382185729255,7.832739330501864e-14,9.804790970388696,0.0003148961358461972,Cruise 16,False,0.2,True,406.34197790834554,2.313552692042681,391.468548032546,0.7853981633974483,False,False,True,True,True,True,True,True,0.0,False,10.283092901149073,-1.810000000000009,1.0120108216831128e-14,0.0,False,False,0.0,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,2,2.6104931339410644,0.07493901666756786,9.595438040116914,0.44636301281940405,Change lane 15,False,0.31,True,404.5580846846593,2.3131236980250547,391.8734798715259,0.7853981633974482,False,False,False,True,True,True,True,True,25.27008331304946,False,10.285532614210148,-1.8099047408353046,-5.8067967621827165e-05,26.453163090218855,True,False,0.03682945023288439,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,3,4.307395890833696,0.21819098768669543,9.771971530038968,0.10765828707414964,Change lane 15,False,0.42,True,398.0813752885612,2.299039303861529,387.4748080470933,0.7825079224159751,False,False,False,True,True,True,True,True,25.27008331304946,False,10.32470507085743,-1.809505799147771,0.0002224726783317484,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,4,4.5214162800336855,0.30031105364344146,9.924625380167408,0.036119241209493634,Change lane 15,False,0.53,True,394.6845877444624,2.3146867966851206,388.32839500349985,0.7853981633974484,False,False,False,True,True,True,True,True,25.228511409515388,False,10.402289867073382,-1.8089711952628829,0.0024425135814692437,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,5,4.091510481272513,0.3139984083057736,9.852993683193498,0.04865126373017957,Change lane 15,False,0.63,True,389.3874617182458,2.31647076296196,396.3782829932364,0.7889611758300586,False,False,False,True,True,True,True,True,25.22910010670724,False,10.533896797830549,-1.8074865628216992,0.007147828400966101,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,6,3.8143636969335963,0.3016249580863961,9.719379969043711,0.022583977822702314,Change lane 15,False,0.74,True,384.66684608432735,2.313222799194225,404.4647034675511,0.8037560406785857,False,False,False,True,True,True,True,True,25.22910010670724,False,10.713049605645224,-1.8043477140930646,0.014019153064172231,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,7,3.9045298567581272,0.35295726087495616,9.708019469628965,0.018477597826209752,Change lane 15,False,0.84,True,371.83752124714545,2.3293406665478944,416.96934386084604,0.8025599832881256,False,False,False,True,True,True,True,True,24.78764713792533,False,10.916795546675573,-1.7992915530044282,0.02201295410746651,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,8,4.05716042320132,0.455770027562987,9.781450220442782,0.012494145693402214,Change lane 15,False,0.95,True,358.880940807807,2.3356559186433574,428.13982414119,0.8072924150835976,False,False,False,True,True,True,True,True,24.78764713792533,False,11.186072600711697,-1.7901337779729145,0.03265167407248805,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,9,4.061169821686654,0.5446955434672343,9.806422481464454,0.009786397323330278,Change lane 15,False,1.06,True,345.4016547890334,2.3209964777213115,445.4763818556874,0.8199298857256991,False,False,False,True,True,True,True,True,24.78764713792533,False,11.502845357580519,-1.7756998889410376,0.04518552556363648,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,10,4.009737398569542,0.641032268488019,9.78542897406358,0.011753367819351612,Change lane 15,False,1.16,True,324.92945425334034,2.359721639447072,459.9615745301261,0.831834255577597,False,False,False,True,True,True,True,True,29.694547710665056,False,11.831944732778478,-1.756504781579494,0.058207580396937075,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,11,3.97924963002453,0.7516119140313188,9.762626125511304,0.011875600249059528,Change lane 15,False,1.27,True,297.278776970712,2.3757168910587483,482.597436129707,0.8552647361924576,False,False,False,False,True,True,True,True,38.679645697763654,False,12.238925840832188,-1.726843883750017,0.07431118318451514,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,12,3.9842550921437323,0.902857851210887,9.763644520773903,0.013385415414177426,Change lane 15,False,1.38,True,280.46959306180287,2.3726336118305076,502.33766564318654,0.8552841140831138,False,False,False,False,True,True,True,True,38.679645697763654,False,12.64953921488501,-1.690261875936326,0.09056116476466874,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,13,3.992926938780381,1.0423219377037625,9.773707263315169,0.014494491660839071,Change lane 15,False,1.47,True,243.8071677972399,2.403548525705773,529.14828144718,0.8862959612533238,False,False,True,False,True,True,True,True,38.679645697763654,False,13.145590049520685,-1.6371138640299607,0.11020014187597818,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,14,3.9531081351749173,1.2114754483215,9.779024454328923,0.015844116741438343,Change lane 15,False,1.58,True,216.5862176633621,2.403467087888232,553.3880332325373,0.9284072812213002,False,False,True,False,True,True,True,True,38.679645697763654,False,13.687642212254548,-1.5677905785795623,0.1316933014099622,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,15,3.9241597662477066,1.3934385968117575,9.771720434564795,0.018004922960396557,Change lane 15,False,1.69,True,203.707935869637,2.3696776156988855,581.0447109145118,0.9615604449619188,False,False,True,False,True,True,True,True,38.679645697763654,False,14.219454194450204,-1.4883407453185962,0.1529203409940468,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,16,3.913207802682761,1.5819544214657058,9.766442405786634,0.01933583147514843,Change lane 15,False,1.8,True,179.18201053204155,2.367350514844101,602.6282293723173,0.9600703624060106,False,False,True,False,True,True,True,True,38.679645697763654,False,14.846523376711101,-1.3798777024400537,0.17814445158041592,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,17,3.9145390756432867,1.7599384901529067,9.766159774351536,0.02016275073395533,Change lane 15,False,1.9,True,192.1773298714728,2.2860876328555952,275.8869822422477,0.17152157062357537,False,False,True,False,True,True,True,True,38.679645697763654,False,15.454020372306685,-1.259259490198219,0.20278099141568845,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,18,3.8646220222398484,2.0351178109461934,9.769874543394192,0.021085297481260565,Change lane 15,False,2.01,True,392.4910611566171,1.9176717719264795,216.18337490455713,-0.11091869002371728,False,False,True,False,True,True,True,True,38.679645697763654,False,16.16217514996736,-1.098978111005156,0.23179455399829868,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,19,2.622335026029752,2.14596084830142,9.85475411006843,0.10877271875352142,Change lane 15,False,2.11,True,371.3574716882154,1.9233443305156361,289.99368809307066,-0.03438805101611291,False,True,True,True,True,True,True,True,38.679645697763654,False,16.908304093270864,-0.907172105854162,0.26299001508792247,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,20,0.23505891041641994,2.2239890008394276,9.886021398033876,0.34933790989545443,Change lane 15,False,2.22,True,338.6961091856897,1.953019931755449,373.8738123283453,-0.1803489664981019,False,False,True,True,True,True,True,True,38.679645697763654,False,17.67492128022407,-0.6870151293158537,0.2973136450680043,26.453163090218855,True,False,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,21,3.5216193981641353,-0.7718073535334593,9.494855401872348,1.1669427774331422,Change lane 15,False,2.33,True,310.6311703181218,1.9716523392434737,520.935925738053,0.09425146641841736,False,False,True,True,True,True,True,True,38.679645697763654,False,18.37612595231849,-0.46094075520091315,0.3237945693241058,26.453163090218855,True,False,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,22,-0.5659325649419353,-3.7749009103459796,9.768341659578496,0.2049078438853972,Change lane 15,False,2.43,True,295.9251807681426,1.9904609334923178,601.7643418960455,0.23512938928133748,False,False,True,True,True,True,True,True,38.679645697763654,False,19.145896857679315,-0.19982264080011639,0.3133902258898174,26.453163090218855,True,False,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,23,-0.4452137651948353,-3.194880579294959,9.717818579926435,0.15864948938086665,Change lane 15,False,2.55,False,296.8643320112457,2.009067492707018,608.6804280960295,0.3479374384252465,False,True,True,True,True,False,True,True,38.679645697763654,False,19.91346459058766,0.04070745601410153,0.28623239822565955,26.453163090218855,True,False,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,24,-0.016630474536147542,-2.1314393216466243,9.785498095410833,0.04039748675299709,Change lane 15,False,2.66,False,302.3280315667262,2.042149458644686,594.5312313419596,0.4125020172981195,False,True,True,True,True,False,True,True,38.679645697763654,False,20.686442935875238,0.255398381153399,0.25390441347240617,26.453163090218855,True,False,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,25,0.07230736204500965,-2.231997061985912,9.842226272704012,0.028361565648825863,Change lane 15,False,2.76,False,311.01798521767756,2.062516521310531,572.78531460768,0.5064617699030349,False,True,True,True,True,False,True,True,38.679645697763654,False,21.394455211146195,0.4282175399370635,0.22297533284690643,26.453163090218855,True,False,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,26,-0.021766143710310264,-2.4380114149256,9.831541469233807,0.012302348406511714,Change lane 24,True,2.87,False,327.2970070149486,2.0914327335946012,541.4253810196079,0.5816548921142582,False,True,True,True,True,False,True,True,38.679645697763654,False,22.17904208147377,0.5928235348267321,0.1883830608154042,26.453163090218855,False,True,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,27,3.5967153882883496,1.0529382496404476,9.563048667558382,1.2232526512243158,Change lane 24,True,2.9699999999999998,False,341.35936005386617,2.104883495253524,526.2177431537941,0.7017898063855494,False,True,True,True,True,False,True,True,38.679645697763654,False,22.9035705058696,0.7197299058504283,0.16176099312813771,26.453163090218855,False,True,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,28,0.43904440468278355,-0.6683393282454722,9.817520118643818,0.3262219310054253,Change lane 24,True,3.07,False,338.6403727005789,2.128455458982373,515.2276079177909,0.6438599572242257,False,True,True,False,True,False,True,True,38.679645697763654,False,23.70457005684666,0.8464521286178525,0.15364282785057784,26.453163090218855,False,True,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,29,-0.5015072249551863,-2.9117762469432704,9.795037117209572,0.24491720330919503,Change lane 24,True,3.18,False,352.6491481978455,2.146501537976526,496.58422170579604,0.6561401323945728,False,True,True,False,True,False,True,True,38.679645697763654,False,24.43029332045022,0.9553740228242227,0.13200496793160021,26.453163090218855,False,True,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,30,-0.287259783022962,-3.2261090492662836,9.731284632571128,0.11563178352295794,Change lane 24,True,3.29,False,370.75644182365585,2.1517342266586224,465.69291227022745,0.6782099945683564,False,True,True,False,True,False,True,True,38.679645697763654,False,25.227728196223165,1.05112624253134,0.10108321859682923,26.453163090218855,False,True,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,31,-0.031923366370022,-2.263053269283647,9.777216003395996,0.05865606882900428,Change lane 24,True,3.39,False,362.3873814087584,2.189257967684777,431.2903930417543,0.6294576277437232,False,True,True,False,True,True,True,True,38.679645697763654,False,25.95396292330772,1.1141116254615406,0.07061637302798383,26.453163090218855,False,True,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,32,0.028496565234748937,-2.225232998590804,9.83224919133464,0.023503954326122005,Change lane 24,True,3.5,False,364.9959167887615,2.2007405027398486,424.8214483867256,0.6961374190354372,False,True,True,False,True,True,True,True,38.679645697763654,False,26.75437099327238,1.1575571579124098,0.03619577603028556,26.453163090218855,False,True,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,33,-0.033836894280727746,-2.4073272737691913,9.823082343602701,0.011868636098046384,Change lane 24,True,3.6,False,398.3794079838618,2.181391029736853,383.89406442882773,0.7299581806584334,False,True,True,False,True,True,True,True,38.679645697763654,False,27.4829382627252,1.173196694553363,0.004618321943160688,26.453163090218855,False,True,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,34,-0.07470264714056385,-2.3977224112040165,9.789335282747704,0.012082772982216251,Change lane 24,True,3.71,False,426.85454539338707,2.179835693000757,328.9212363842909,0.6574051405416463,False,True,True,False,True,True,True,True,45.898450181152576,False,28.284451114161424,1.1636928732340182,-0.030220513543260268,26.453163090218855,False,True,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,35,-0.06361511780820316,-2.356241942893576,9.78252813182036,0.0027546690766921704,Change lane 24,True,3.81,False,388.58130697551206,2.136628913468084,291.5940944360083,0.651406602848785,False,True,True,False,True,True,True,True,45.898450181152576,False,29.01235190196971,1.1307687684035121,-0.061926257293641374,26.453163090218855,False,True,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,36,-0.04248295120681804,-2.3589149662365108,9.796258487137464,0.00209684978182827,Change lane 24,True,3.92,False,394.0825188449227,2.1469466665047787,254.5481161965292,0.6056902976315424,False,True,False,False,True,True,True,True,45.898450181152576,False,29.811356308277038,1.067933587647741,-0.09681595077933414,26.453163090218855,False,True,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,37,-0.03827788910192353,-2.3675502618061204,9.804105163297505,0.0005024813205798379,Change lane 24,True,4.02,False,428.46325362845937,2.1501402916610646,225.5640155211202,0.6681511770607197,False,True,False,False,True,True,True,True,45.898450181152576,False,30.535432293189597,0.9866609449599488,-0.12853806873334175,26.453163090218855,False,True,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,38,-0.043881622060519716,-2.3670379518073688,9.801438078605642,0.0008837144987569043,Change lane 24,True,4.12,False,194.85735760319398,-0.4591539668161523,288.5271326894446,0.7461448820292355,False,False,False,False,True,True,True,True,6.51469784075561,False,31.256577535737897,0.8824579634600264,-0.1602615707432327,26.453163090218855,False,True,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,39,-0.048847177802152586,-2.364993023799998,9.79619574034785,0.0003843426316471906,Change lane 24,True,4.22,False,346.47309327892515,1.3962114561263277,330.4630495419325,0.9353281209514642,False,False,False,False,True,True,True,True,6.51469784075561,False,31.97405724676366,0.7554314045578828,-0.19198559524876005,26.453163090218855,False,True,-0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,40,3.6096519743331017,-0.06936043965769384,9.516430765529863,2.3761462455189646,Change lane 24,True,4.32,False,358.0274751598621,2.2858849977016535,302.4087746313838,0.94584165685178,False,False,False,False,True,True,True,True,4.473790258212385,False,32.69008049350159,0.6051685472742374,-0.22222706060637648,26.453163090218855,False,True,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
1,41,17.795168475854567,3.6227600853037147,12.270828849199152,7.903422149583973,Change lane 24,True,4.41,False,340.2246817603683,1.5793507585592808,323.42221802629695,1.0416052636652497,False,False,False,False,True,True,True,True,3.984793746163548,False,32.711109651729245,0.6319095448538421,-0.2513749370179895,26.453163090218855,False,True,0.1319357010751008,True,False,37.13,-1.57,75.25,1.58987,115.83,-1.54,155.89,1.54,195.81,-1.11,235.23,2.07,275.37,-1.22,315.37,1.81,355.94,-1.31,395.88,1.43
